BetterExportAssetOrder
Improved by burnedpopcorn180
3180 - spr_audience_joy_ceroba_2
3181 - spr_credits_queue_5
3182 - spr_portrait_ceroba_lostit_twitch
3183 - bg_dunes_35b_foreground_table_top
3184 - spr_battle_flowey_lowpoly_background
3185 - spr_steamworks_38_face_loading
3186 - spr_flashback_ceroba_hugako
3187 - spr_mo_steamworks_down_talk_serious
3188 - spr_attack_guardener_seed_grow
3189 - spr_credits_MINER_fish
3190 - spr_corrupted_bailador
3191 - spr_sousborg_hurt
3192 - spr_feisty_four_ace_hurt
3193 - spr_newhome_bg_building_7
3194 - spr_chujin_lower_head_lower
3195 - spr_battle_flowey_lowpoly_spike
3196 - spr_axis_down_bonk
3197 - spr_asgore_ready
3198 - spr_steamworks_17_bars
3199 - spr_hotel_shop_head_happy
3200 - spr_conveyor_belt
3201 - spr_factory_01_elevator
3202 - spr_light_beam_bottom
3203 - spr_shot_strong_silver
3204 - spr_credits_mooch_death
3205 - spr_feisty_four_ed_head
3206 - spr_guardener_guy_gun_bullet
3207 - spr_new_home_03_pref_ceroba_loop
3208 - spr_chujin_serious_lookside
3209 - spr_ceroba_attack_petal_pile
3210 - spr_martlets_house_box3
3211 - spr_credits_robot_2_walk_up
3212 - spr_hotel_shop_props
3213 - spr_chem_compound_puzzle_guide
3214 - spr_ceroba_attack_bullet_residue_1
3215 - spr_pacifist_ending_ceroba_capsule
3216 - spr_bigfrog_space_bullet
3217 - spr_steamworks_38_overlay
3218 - spr_credits_toriel_food
3219 - spr_tellyvis_destroy_body
3220 - spr_axis_hold_acid
3221 - bg_dalvroom_watertile_topright_corner
3222 - spr_battle_flowey_paper_plane
3223 - spr_sir_slither_dead
3224 - spr_factory_02_desk6
3225 - spr_tellyvis_face_normal
3226 - spr_sousborg_egg_piece
3227 - spr_crayon_box_inside
3228 - spr_attack_ace_card_1
3229 - spr_steamworks_17c_hint
3230 - spr_hotel_shop_head_puppet_2
3231 - spr_axis_body_geno_lid_block
3232 - spr_portrait_ceroba_lostit
3233 - spr_credits_GONDOLA_ANIMATED
3234 - spr_evil_flowey_dies_2
3235 - spr_martlet_head_happy_battle
3236 - spr_ceroba_mask_3
3237 - spr_geno_alphys_left_talk
3238 - spr_npc_pedla
3239 - spr_flowey1_attack_aud_hate_flower_1
3240 - spr_battle_enemy_attack_axis_laser_2
3241 - spr_steamworks_38_face_up
3242 - spr_flowey_pile_right
3243 - spr_guardener_guy_b_flintlock
3244 - spr_macro_froggit_scared_2
3245 - spr_mo_steamworks_coat_light_up
3246 - spr_mansion_study_tv_glitch
3247 - spr_credits_tub
3248 - spr_martlet_f2_goop2
3249 - spr_npc_dunebud
3250 - spr_dunes30c_path
3251 - flowey_wink
3252 - spr_steamworks_21_mop
3253 - spr_jandroid_head
3254 - spr_rooftop_torch
3255 - spr_portrait_axis_love
3256 - spr_mail_station_steamworks
3257 - spr_attack_the_talk_flowey
3258 - spr_geno_alphys_left_walk
3259 - spr_martlet_head_suspicious_battle
3260 - spr_dunes01_getup_geno
3261 - spr_toriel_left_hold
3262 - spr_asgore_trident
3263 - spr_spider
3264 - spr_macro_froggit_pedestal_floor_lights
3265 - spr_ceroba_pillar_right
3266 - spr_audience_joy_starlo
3267 - spr_steamworks_36_axis_walk_down
3268 - spr_portrait_kanako_sad_1
3269 - spr_hotland_02b_bouncer
3270 - spr_macro_froggit_room_door
3271 - spr_sousborgh_left_hand
3272 - spr_battle_flowey_lowpoly_vulnerable
3273 - spr_feisty_four_moray_legs
3274 - spr_attack_moray_sword
3275 - spr_container_submerge
3276 - spr_item_necklace
3277 - spr_martlet_attack_talon_scratch
3278 - spr_complex_plant_dark
3279 - spr_mr_sir
3280 - spr_heart_yellow_shot
3281 - spr_pacifist_ending_martlet_take_hat
3282 - spr_portrait_axis_damaged
3283 - spr_wild_revolver_battle_circle_pellets
3284 - spr_martlet_flashback_sit_lookdown
3285 - spr_quote_bubble_battle_yellow_above_thin
3286 - spr_martlet_head_wink_battle
3287 - spr_bigfrog_fly_herotarget
3288 - spr_macro_froggit_head
3289 - spr_battle_flowey_lowpoly_stickbug_death
3290 - spr_container_empty_open_front
3291 - spr_chair_man
3292 - spr_battle_flowey_lowpoly_vulnerable_vines
3293 - spr_asgore_walk_left
3294 - spr_martlet_right_talk_roof
3295 - spr_pl_right_geno_shoot
3296 - spr_jandroid_headphones_destroy
3297 - spr_steamworks_36_axis_walk_right
3298 - spr_savescreen_dunes
3299 - spr_steamworks_steam_1
3300 - spr_background_feisty_four_suit_heart_mooch
3301 - spr_hotel_shop_head_surprised
3302 - spr_bigfrog_knight_air_slash
3303 - spr_factory_03_coin_maker_machine
3304 - spr_axis_acid_5
3305 - spr_comp_soda
3306 - spr_macro_froggit_body
3307 - spr_flowey_cloverface
3308 - spr_shot_weak_pellets
3309 - spr_deltarune_stamp
3310 - spr_asgore_walk_down
3311 - spr_guardener_guy_bow_release
3312 - spr_steamworks_22_axis_event_loop
3313 - spr_pl_up_geno_shoot
3314 - spr_goosic_crown_destroy
3315 - spr_comp_silver
3316 - spr_attack_goosic_disk
3317 - spr_pl_up_trash
3318 - spr_shot_medium_pellets
3319 - spr_steamworks_22_axis_event_leave
3320 - spr_attack_warning_slippery_floor
3321 - spr_steamworks_34_liquidfalls
3322 - spr_credits_nerdlo_walk
3323 - spr_pacifist_ending_starlo_kneel
3324 - spr_martlet_attack_meteor_yellow
3325 - spr_steamworks_vendy_face_base
3326 - spr_floweyleave_roof
3327 - spr_mo_up_steamworks
3328 - spr_goosic_leg_left_top
3329 - spr_feisty_four_mooch_body_full
3330 - spr_steamworks_21_table_1
3331 - spr_portrait_fchujin_serious_down
3332 - spr_portrait_axis_wut
3333 - bg_shop_hotel
3334 - spr_battle_enemy_attack_sir_slither_clay_piece
3335 - spr_flowey_creepysmile
3336 - spr_mansion_westhall
3337 - spr_seesaw
3338 - spr_sousborg_body_hurt
3339 - spr_newhome_building_8
3340 - spr_pl_up_geno_turn
3341 - spr_axis_acid_6
3342 - spr_ceroba_reading_4
3343 - spr_axis_shadowy_down
3344 - spr_battle_flowey_mechanical_pellet
3345 - spr_guardener_guy_b_flintlock_bullet_shard
3346 - spr_comp_mustard
3347 - spr_steamworks_34_broken_vendy
3348 - spr_steamworks_31_door
3349 - spr_ceroba_staff_attack
3350 - spr_factory_01_reception_b
3351 - spr_battle_flowey_clay_bullet
3352 - spr_mo_talk_down_dunes_disappointed
3353 - spr_steamworks_29_gardener_bot_rise
3354 - spr_flashback_ceroba_hugako_2
3355 - spr_attack_ace_flip_card_3
3356 - spr_sousborg_left_hand_hurt
3357 - spr_guardener_plant_grows
3358 - spr_crayon_3
3359 - spr_battle_flowey_gray_pellet
3360 - spr_guardener_gear_piece_small
3361 - spr_npc_dina_stand
3362 - spr_martlet_f2_goop1
3363 - spr_battle_flowey_gray_plant
3364 - spr_credits_fan
3365 - spr_feisty_four_mooch_intro
3366 - spr_bigfrog_fast_fist_real
3367 - spr_mansion_kotatsu_pillow
3368 - spr_turtle
3369 - spr_npc_bubble_lad
3370 - bg_steamworks_38
3371 - spr_jandroid_body_bottom
3372 - spr_battle_flowey_gray_green_petal
3373 - spr_martlet_left_puddle
3374 - spr_credits_mo_bad_end
3375 - spr_cerobba_bullet_hitbox
3376 - spr_flashback_mart_and_chujin_mart_talk_coffee
3377 - spr_tellyvis_destroy_hand
3378 - spr_credits_intermission_raft_front
3379 - spr_bigfrog_glass_1
3380 - spr_pl_up_geno_shoot_roof
3381 - spr_bigfrog_cockpit_punched
3382 - spr_flowey_angry
3383 - spr_sousborgh_right_arm_2
3384 - spr_battle_flowey_gray_hand
3385 - spr_new_home_03_pref_starlo
3386 - spr_conveyor_items_trash
3387 - spr_npc_koala_tied
3388 - spr_pacifist_ending_martlet_getting_up
3389 - spr_flashback_ceroba_grabsyringe
3390 - spr_ceroba_p2_defeated_side_talk
3391 - spr_waterfall_animated_top_left
3392 - spr_chujin_look_right_finger_down
3393 - spr_portrait_asgore_doubtful
3394 - spr_battle_enemy_attack_sir_slither_clay_finished
3395 - spr_chujin_looking_left
3396 - spr_portrait_fchujin_talk_glasses
3397 - spr_mansion_entrance
3398 - spr_battle_flowey_paper_flowey
3399 - spr_ceroba_attack_fire_pillar_base
3400 - spr_credits_crestina_flowers_ceroba
3401 - spr_credits_intermission_raft
3402 - spr_dunes_36_tracks
3403 - spr_credits_mine_badend
3404 - spr_battle_enemy_attack_sir_slither_snake
3405 - spr_conveyor_puzzle_hint_left
3406 - spr_battle_flowey_yarn_nails
3407 - spr_crayon_5
3408 - spr_npc_salloon_cup
3409 - spr_credits_intermission_martlet_adjust
3410 - spr_jandroid_body_middle
3411 - spr_credits_intermission_raft_tip
3412 - spr_factory_04_elevator
3413 - new_home_parallax_1
3414 - spr_chujin_anxious
3415 - spr_axis_damaged_left
3416 - spr_chujin_headturned_happy
3417 - spr_steamworks_office_doors
3418 - spr_toy_gun_battle_circle_nails
3419 - spr_steamworks_21_table_secret_2
3420 - spr_tellyvis_face_dance
3421 - spr_bigfrog_cockpit_nofrog
3422 - spr_martlet_final_knocked_down
3423 - spr_complex_poster_1
3424 - spr_guardener_hurt
3425 - spr_hotland_mr_cursor
3426 - spr_sousborg_egg_1
3427 - spr_steamworks_38_face_talking
3428 - spr_size_crayon_8
3429 - spr_battle_enemy_attack_axis_bomb
3430 - spr_attack_monster_soul
3431 - spr_flowey_big_super_angry
3432 - spr_robot_destroy_explosion
3433 - spr_shot_medium_nails
3434 - spr_asgore_talking_down_happy
3435 - spr_credits_garbage
3436 - spr_ceroba_hair_defeated
3437 - spr_credits_intermission_goggles
3438 - spr_hotland_rug
3439 - spr_martlet_attack_wing
3440 - spr_pacifist_ending_clover_crawl_wall
3441 - spr_guardener_guy_throwing_hands
3442 - spr_battle_flowey_wheel_mechanical
3443 - spr_martlet_head_spook_battle
3444 - spr_npc_violeta
3445 - spr_bigfrog_rock_1
3446 - spr_battle_flowey_gray_gun
3447 - spr_evil_flowey_dies_6
3448 - spr_crayon_pixel
3449 - spr_sousborg_left_arm_2_hurt
3450 - spr_battle_flowey_organic_flowey_blink
3451 - spr_ceroba_hand_right_hurt
3452 - spr_conveyor_items_blue_wrapped
3453 - spr_martlet_left_talk_puddle
3454 - spr_steamworks_34_pellets
3455 - spr_endingb_martlet_walkaway3
3456 - spr_attack_flowey_intermission_eye
3457 - spr_flashback_ceroba_stand_up
3458 - spr_npc_searby
3459 - spr_steamworks_04_overlay_top_pink
3460 - spr_hotland_mr_cursor_loading
3461 - spr_background_enemy_battle_guardener_vine
3462 - spr_martlet_final_fly_away_mask
3463 - spr_bigfrog_chillinbro
3464 - spr_bigfrog_knight_idle
3465 - spr_audience_joy_axis_2
3466 - spr_pl_up_roof
3467 - spr_axis_redeyes_shot_slam
3468 - spr_credits_tiny_whale
3469 - spr_sousborg_egg_2
3470 - spr_ceroba_p1_4_face
3471 - spr_attack_steam_puff
3472 - spr_flowey_battle_noise
3473 - bg_hotland_complex
3474 - spr_ceroba_shield_opaque_bg
3475 - spr_martlet_head_downer_battle
3476 - spr_ceroba_mask_2_gray
3477 - spr_guardener_guy_c
3478 - spr_flowey1_attack_aud_hate_flower_2
3479 - spr_attack_ace_card_4
3480 - spr_credits_intermission_dalv_handshake
3481 - spr_crayon_box_outside
3482 - martlet_hold_hat_walk_down_idle
3483 - spr_steamworks_22_clover_sit
3484 - spr_sousborgh_right_hand2
3485 - spr_ceroba_p2_idle_reveal
3486 - spr_credits_DALV_CURTAIN_EXIT
3487 - spr_attack_guardener_launcher
3488 - spr_credits_mo_smile_chair
3489 - spr_pacifist_ending_starlo_talk_gun_out
3490 - spr_chujin_shocked_lookdown
3491 - spr_kanako_right_walk
3492 - spr_sousborg_spoon_destroy
3493 - spr_conveyor_puzzle_hint_red_base
3494 - spr_attack_shoebox_front
3495 - spr_flowey_big_angry
3496 - spr_credits_wildeast
3497 - spr_hotland_lasers_on
3498 - spr_tellyvis_face_switch
3499 - spr_sir_slither_head
3500 - spr_sousborg_egg_3
3501 - spr_attack_moray_sword_orange_start
3502 - spr_ceroba_attack_fire_pillar_top
3503 - spr_newhome_building_9
3504 - spr_goosic_npc
3505 - spr_credits_AXIS_LOVE
3506 - spr_steamworks_34_background
3507 - spr_npc_newhome_lad
3508 - spr_flowey_wink
3509 - spr_ceroba_body_hurt
3510 - spr_battle_flowey_yarn_lhand_1
3511 - spr_credits_leaf
3512 - spr_feisty_four_ed_hurt
3513 - spr_crayon_7
3514 - spr_ceroba_p2_knocked_down_loop
3515 - spr_complex_door_1
3516 - spr_steamworks_14_vent
3517 - spr_martlet_attack_talon_wall
3518 - spr_ceroba_p2_defeated_death_staff
3519 - spr_chujin_serious_lookdown_side
3520 - spr_steamworks_38_elevator_controls
3521 - spr_bigfrog_spinfrog
3522 - spr_bigfrog_tongue
3523 - spr_credits_miner_idle
3524 - spr_battle_flowey_wheel_patchwork
3525 - spr_steamworks_22_axis_event_throw
3526 - spr_martlet_head_angry_battle
3527 - spr_newhome_building_10
3528 - spr_kanako_room_light
3529 - spr_ceroba_ribbon_base
3530 - spr_credits_gamer
3531 - spr_bigfrog_frogger_carfrog_smoke
3532 - spr_background_feisty_four_suit_diamond_moray
3533 - spr_complex_poster_2
3534 - spr_credits_intermission_gift
3535 - spr_steamworks_vent
3536 - spr_missing_poster
3537 - spr_pacifist_ending_clover_death
3538 - spr_ceroba_transformation_p1_7_hair
3539 - spr_heart_tutorial_arrows_yellow_left_right
3540 - spr_martlet_head_surprised_battle
3541 - spr_story_pillars
3542 - spr_sousborg_salt_fail
3543 - spr_mail_whale_basket_only_clover
3544 - spr_steamworks_38_face_hello
3545 - spr_battle_flowey_clay_eye
3546 - spr_ceroba_p2_1
3547 - bg_steamworks_32
3548 - spr_guardener_hands
3549 - spr_axis_damaged_grab_lid
3550 - spr_sousborg_body_top_destroy
3551 - spr_martlet_final_wing_mask
3552 - spr_portrait_ceroba_oh
3553 - spr_clover_geno_laser_loop
3554 - spr_hotland_02b_heatswaitsman
3555 - spr_macro_froggit_pedestal_activated
3556 - bg_hotland_complex_dark
3557 - spr_portrait_asgore_saddest
3558 - spr_martlet_final_intro_4_mask
3559 - spr_jandroid_broom_destroy
3560 - spr_ceroba_p2_defeated_spared
3561 - spr_martlet_head_questioning_battle
3562 - spr_battle_flowey_lowpoly_spike_explosion
3563 - spr_chujin_default_idle
3564 - spr_martlet_down_talk_roof
3565 - spr_battle_flowey_lowpoly_glitch1
3566 - spr_jandroid_body_top_destroy
3567 - spr_battle_flowey_gray_horse
3568 - spr_kanako_talk_sad
3569 - spr_credits_FOREMAN
3570 - spr_petal_pull_petal_left
3571 - spr_steamworks_22_axis_event_flip
3572 - spr_ceroba_transformation_p1_7_effect
3573 - spr_flowey_big_evil
3574 - spr_endingb_martlet_walkaway1
3575 - spr_miner_uwu_pickaxe_only
3576 - spr_martlet_final_fly_turn
3577 - spr_martlet_star_explosion_medium
3578 - spr_martlet_down_puddle
3579 - spr_steamworks_steam_4
3580 - spr_asgore_talking_up
3581 - spr_rope_section_example
3582 - spr_pacifist_ending_ceroba_look
3583 - spr_guardener_guy_b_no_arms
3584 - spr_numpad_numbers
3585 - spr_steamworks_04c_puzzle_back
3586 - spr_battle_flowey_yarn_flowey
3587 - spr_guardener_button_vines
3588 - spr_dalv_luggage
3589 - spr_axis_redeyes_shot
3590 - spr_new_steamworks_VentDecor
3591 - spr_tellyvis_destroy_antena
3592 - spr_steamworks_23_office_exit
3593 - new_home_parallax_2
3594 - spr_martlet_landing
3595 - spr_axis_down_dead_regular
3596 - spr_sousborg_left_arm_2_destroy
3597 - spr_portrait_asgore_saddester
3598 - spr_bigfrog_jumpinbro
3599 - spr_hotland_02b_dancefloor_off
3600 - spr_martlet_block_arrow
3601 - spr_ceroba_hair_spike_out
3602 - spr_wholenote_bullet
3603 - spr_macro_froggit_pedestal
3604 - spr_starlo_stamp
3605 - spr_feisty_four_ed_hand_right
3606 - spr_ceroba_attack_bell_explosion
3607 - spr_attack_spray_bottle
3608 - spr_martlet_block
3609 - spr_bigfrog_shoulder_back
3610 - spr_martlet_down_talk_puddle
3611 - spr_throne_room_overlay
3612 - spr_kanako_lookingatceroba_walk
3613 - spr_martlet_final_leg_front
3614 - spr_ceroba_stamp
3615 - spr_asgore_throw
3616 - spr_newhome_01_fg
3617 - spr_martlet_up_roof
3618 - spr_credits_back_cat
3619 - spr_battle_flowey_lowpoly_leaf_2
3620 - spr_flowey_big_noise
3621 - spr_portrait_chujin_eye_smirk
3622 - spr_martlet_left_roof
3623 - spr_sousborg_plate_1_destroy
3624 - spr_guardener_guy_gun_gun_shoot
3625 - spr_flashback_ceroba_hold_chujin
3626 - spr_steamworks_05_b_chute_clean
3627 - spr_battle_enemy_attack_martlet_target_big_circle
3628 - spr_guardener_guy_b_flintlock_shoot
3629 - spr_hotel_shop_head_puppet_1
3630 - spr_steamworks_29_gardener_bot_look_around
3631 - spr_steamworks_36_chute
3632 - spr_steamworks_29_gardener_bot_hole
3633 - spr_ceroba_sideburn
3634 - spr_martlet_attack_meteor_small_yellow
3635 - spr_credits_resort
3636 - spr_chujin_unamused
3637 - spr_credits_toriel_groceries
3638 - spr_attack_spray_bottle_spray
3639 - spr_comp_gold
3640 - spr_flowey_meh
3641 - spr_goosic_body_hurt
3642 - spr_ceroba_attack_fire_pillar_warning
3643 - spr_npc_salloon_card3
3644 - spr_credits_MINER_SLIME
3645 - spr_ceroba_transformation_p1_4_loop
3646 - spr_steamworks_33_bridge
3647 - spr_attack_moray_sword_blue_spin
3648 - spr_hotland_elevator_part_1
3649 - spr_flowey_yay
3650 - spr_battle_flowey_gray_neutral_1
3651 - spr_teeter_package_pipe
3652 - spr_attack_tinyflowey_die
3653 - spr_guardener_gear_piece_large
3654 - spr_credits_corn_pile
3655 - spr_bigfrog_rock_debree
3656 - spr_bigfrog_glass_2
3657 - spr_complex_anti_plant
3658 - spr_clover_casual
3659 - spr_hotel_shop_body
3660 - spr_axis_explosion
3661 - spr_sousborgh_left_arm_1
3662 - spr_toy_gun_battle_circle_silver
3663 - spr_martlet_final_leg_back
3664 - spr_mansion_study_tv
3665 - spr_feisty_four_ace_body_full
3666 - spr_heart_yellow_shot_big
3667 - spr_ceroba_reading_1
3668 - spr_martlet_final_fly_in
3669 - spr_waterfall_animated_top
3670 - spr_martlet_roof_syringe_throw
3671 - spr_dunes30c_mansion
3672 - spr_el_bailador_spared
3673 - spr_martlet_head_content_battle
3674 - bg_dalvroom_watertile_topleft_corner
3675 - spr_dunes_39_fg
3676 - spr_attack_ed_hand_smash
3677 - spr_martlet_star_big
3678 - spr_credits_toast_working
3679 - bg_shop_wendy
3680 - spr_goosic_body
3681 - spr_axis_damaged_trash_down
3682 - spr_credits_slurpy_swim
3683 - spr_steamworks_26_door_left
3684 - spr_starlo_bg
3685 - spr_jandroid_hurt
3686 - spr_dunes_17_jacket
3687 - spr_chujin_chill
3688 - spr_attack_ace_flip_card_1
3689 - spr_petal_pull_face
3690 - spr_credits_raft_water
3691 - spr_savescreen_steamworks
3692 - spr_flowey_disappointed
3693 - spr_npc_stresso_tied
3694 - spr_martlet_final_background_stars
3695 - spr_steamworks_22_shard
3696 - spr_macro_froggit_pedestal_light
3697 - spr_feisty_four_moray_hand_right
3698 - spr_steamworks_06_b_sign
3699 - spr_ceroba_guard_1
3700 - spr_hotland_platform_left
3701 - spr_arrow_markings
3702 - spr_bigfrog_knight_slash_reset
3703 - spr_flowey_world_floweys
3704 - spr_pl_left_geno
3705 - spr_pl_down_roof_geno
3706 - bg_dalvroom_waterfall
3707 - spr_axis_acid_2
3708 - spr_chujin_glasses_stressed
3709 - spr_martlet_flashback_sit_lookforward
3710 - spr_audience_joy_starlo_2
3711 - spr_ceroba_p1_4_blouse
3712 - spr_credits_hotland_debris
3713 - spr_mo_up_steamworks_idle
3714 - spr_sir_slither_hurt
3715 - spr_pl_run_left_water_geno
3716 - spr_heart_yellow_blast_1
3717 - spr_steamworks_21_locker
3718 - spr_credits_FOREMANtalk
3719 - spr_guardener_guy_a_no_arms
3720 - spr_cafe_arcade_mew_mew_machine_geno
3721 - spr_tumble2
3722 - spr_battle_enemy_attack_axis_ball_pulsing
3723 - spr_hotland_elevator_part_6
3724 - spr_dalv_snowdin_08
3725 - spr_endingb_starlo_lookdown
3726 - spr_feisty_four_ace_intro
3727 - spr_newhome_bg_building_5
3728 - spr_feisty_four_ed_body
3729 - spr_factory_03_furnace_mask_appear
3730 - spr_credits_intermission_martlet_place_hat
3731 - bg_dalvroom_watertile_right
3732 - spr_npc_kangarufus_tied
3733 - spr_steamworks_34_pipe
3734 - spr_bigfrog_frogger_road
3735 - spr_sousborg_salt
3736 - spr_complex_reflection_mask_1
3737 - spr_new_steamworks_pipe2
3738 - spr_flowey_grin
3739 - spr_mansion_grave_fg
3740 - spr_bigfrog_fist_2
3741 - spr_battle_flowey_gray_eyes
3742 - spr_portrait_fchujin_brow
3743 - spr_martlet_flowey_eye
3744 - spr_steamworks_vendy_face_smug
3745 - spr_floweyrise_up
3746 - spr_flashback_ceroba_syringewalk
3747 - spr_bigfrog_knight_run
3748 - spr_asgore_attack_warning
3749 - spr_falling_boulders_attack_boulder_pieces
3750 - spr_credits_corn_3
3751 - spr_battle_flowey_paper_vine
3752 - spr_factory_03_furnace_loop
3753 - spr_conveyor_puzzle_hint_right
3754 - spr_portrait_ceroba_nervous_smile
3755 - spr_npc_salloon_card1
3756 - spr_battle_enemy_attack_tellyvis_vhs
3757 - spr_portrait_ceroba_pensive
3758 - spr_endingb_clover_nod
3759 - spr_flashback_ceroba_sit_talk
3760 - spr_frostermit_hotland
3761 - spr_dunes_30d_background
3762 - spr_conveyor_items_blue
3763 - spr_conveyor_items_red_wrapped
3764 - spr_sousborg_egg_yolk
3765 - spr_credits_intermission_martlet_put_down
3766 - spr_axis_body_hurt
3767 - spr_macro_froggit_room_bg
3768 - spr_conveyor_indicator_red_x
3769 - spr_sousborg_egg_fireball
3770 - spr_guardener_guy_a_shield
3771 - spr_steamworks_chem_hermit_decorations
3772 - spr_endingb_broken_mask
3773 - spr_steamworks_21_wall_crack
3774 - spr_asgore_walk_right
3775 - spr_bigfrog_eights
3776 - spr_npc_owen_tied
3777 - spr_chem_compound_puzzle_overlay
3778 - spr_steamworks_04_generator_screen_geno_red
3779 - bg_dalvroom_watertile_left
3780 - spr_flashback_ceroba_worried
3781 - spr_axis_redeyes_shot_flyback
3782 - spr_attack_spray_bottle_spray_disappear
3783 - spr_goosic_mouth_destroy
3784 - spr_sir_slither_head_lowhp
3785 - spr_background_feisty_four_card_diamond_moray
